timestamp,open,high,low,close,price,volume,quote_volume,crypto_id,symbol,price_change,price_change_1h,price_change_4h,price_change_24h,sma_5,sma_15,sma_24,sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,sma_ratio_5_15,sma_ratio_5_24,price_to_sma_5,price_to_sma_50,rsi,bb_middle,bb_std,bb_upper,bb_lower,bb_position,volatility_5,volatility_24,volume_sma_5,volume_ratio,volume_change,momentum_5,momentum_12,momentum_24,roc_5,roc_12,atr,target
2025-09-23 08:00:00,0.8245,0.8267,0.8228,0.8262,0.8262,1863242.04,1535933.86,cardano,ADA,,,,,,,,,0.8262,0.8262,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
2025-09-23 09:00:00,0.8262,0.8289,0.821,0.8229,0.8229,2373577.96,1961024.5,cardano,ADA,-0.003994190268700182,-0.003994190268700182,,,,,,,0.8244124999999999,0.8244865384615383,-7.403846153841709e-05,-4.1132478632453934e-05,-3.2905982905963154e-05,,,,,,,,,,,,,,,0.27389673968498474,,,,,,,0.0
2025-09-23 10:00:00,0.8229,0.8251,0.8218,0.8234,0.8234,719303.13,592506.48,cardano,ADA,0.0006076072426783874,0.0006076072426783874,,,,,,,0.8240173210161661,0.8240961557417446,-7.883472557845828e-05,-5.6584219184095054e-05,-2.2250506394363222e-05,,,,,,,,,,,,,,,-0.696954074346056,,,,,,,0.0
2025-09-23 11:00:00,0.8234,0.8245,0.8196,0.8229,0.8229,1286466.11,1056719.66,cardano,ADA,-0.0006072382803012921,-0.0006072382803012921,,,,,,,0.8236646264367814,0.8237617628678559,-9.713643107445158e-05,-7.032141833394483e-05,-2.681501274050675e-05,,,,,,,,,,,,,,,0.7884895204056739,,,,,,,0.0
2025-09-23 12:00:00,0.8229,0.8265,0.8205,0.8238,0.8238,1500808.53,1234895.18,cardano,ADA,0.001093693036821053,0.001093693036821053,-0.002904865649963728,,0.82384,,,,0.8237014069500859,0.8237706302165129,-6.922326642699872e-05,-6.99947429689561e-05,7.714765419573807e-07,,,0.9999514468828898,,,,,,,,,,1548679.554,0.9690891354016029,0.16661334358819602,,,,,,,0.0
2025-09-23 13:00:00,0.8238,0.8252,0.8201,0.8218,0.8218,1731537.2,1424165.32,cardano,ADA,-0.002427773731488281,-0.002427773731488281,-0.0013367359338922746,,0.8229599999999999,,,,0.823239265028567,0.823375928701328,-0.0001366636727609949,-8.806572966338937e-05,-4.8597943097605526e-05,,,0.9985904539710315,,,,,,,,0.0021274646058549247,,1522338.586,1.1374192416351194,0.15373624642178707,-0.0044000000000000705,,,-0.5325587024933465,,,0.0
2025-09-23 14:00:00,0.8218,0.8266,0.8176,0.8189,0.8189,3078124.46,2528620.4,cardano,ADA,-0.0035288391336091296,-0.0035288391336091296,-0.005465144522710741,,0.82216,,,,0.8222709732193721,0.8225799079843962,-0.00030893476502402706,-0.00014396179026347623,-0.00016497297476055083,,,0.9960348350685997,,,,,,,,0.0019718012125157034,,1663247.886,1.8506708987333713,0.7776831245670033,-0.0040000000000000036,,,-0.4860857941426655,,,1.0
2025-09-23 15:00:00,0.8189,0.8241,0.8162,0.823,0.823,4350643.43,3578376.36,cardano,ADA,0.0050067163267797365,0.0050067163267797365,0.00012152144853572189,,0.8220799999999999,,,,0.8224231098719219,0.8226475952172866,-0.0002244853453646778,-0.0001633131148000843,-6.11722305645935e-05,,,1.0011191124951344,,,,,,,,0.0033517139805579127,,2389515.946,1.8207216558997592,0.4134072505957085,-0.00040000000000006697,,,-0.04857906242410337,,,0.0
2025-09-23 16:00:00,0.823,0.8296,0.8181,0.8269,0.8269,1919726.22,1581576.21,cardano,ADA,0.00473876063183476,0.00473876063183476,0.003763049283806774,,0.82288,,,,0.8233087980850902,0.8232778949588592,3.090312623099667e-05,-0.00011844819961016436,0.00014935132584116103,,,1.0048852809644178,,,,,,,,0.003946458642170637,,2516167.968,0.7629563067388989,-0.5587488952180115,0.0040000000000000036,,,0.4860857941426655,,,-1.0
2025-09-23 17:00:00,0.8269,0.8272,0.8137,0.8144,0.8144,4115547.73,3360506.22,cardano,ADA,-0.015116700931188776,-0.015116700931188776,-0.00900462399610602,,0.821,,,,0.8216205843103201,0.8220528318603174,-0.00043224754999726667,-0.0001887574701241662,-0.00024349007987310047,,,0.9919610231425092,,,,,,,,0.00819634859531497,,3039115.8079999997,1.35419246583709,1.143820138061145,-0.009399999999999964,,,-1.141053653799462,,,0.0
2025-09-23 18:00:00,0.8144,0.8169,0.8087,0.8113,0.8113,4505945.27,3660874.93,cardano,ADA,-0.003806483300589414,-0.003806483300589414,-0.009280742459396696,,0.8189,,,,0.8197321662283957,0.8206581861615323,-0.0009260199331365682,-0.0003500662843606952,-0.000575953648775873,,,0.9907192575406033,,,,,,,,0.008226306342714457,,3593997.422,1.2537419315934055,0.09485919386968189,-0.010499999999999954,,,-1.277683134582619,,,0.0
2025-09-23 19:00:00,0.8113,0.8163,0.8069,0.8085,0.8085,3582218.73,2906151.41,cardano,ADA,-0.00345125107851596,-0.00345125107851596,-0.01761846901579578,,0.8168199999999999,,,,0.8177351239466115,0.8191643614222032,-0.0014292374755916493,-0.0005818269975448642,-0.000847410478046785,,,0.9898141573418869,,,,,,,,0.008224050690818442,,3694816.2759999996,0.9695255358889191,-0.20500172209148904,-0.010399999999999965,,,-1.2699963365490285,,,1.0
2025-09-23 20:00:00,0.8085,0.813,0.8054,0.813,0.813,2494289.22,2020106.75,cardano,ADA,0.005565862708719838,0.005565862708719838,-0.0168097714354819,,0.8148199999999999,,,,0.8169129265445689,0.8184422075934799,-0.0015292810489109243,-0.0007823411922486223,-0.000746939856662302,,,0.9977663778503228,,,,,,,,0.00835484446277725,,3323545.4339999994,0.7504904835912048,-0.30370270271017197,-0.010000000000000009,-0.0132000000000001,,-1.2150668286755817,-1.5976761074800394,,0.0
2025-09-23 21:00:00,0.813,0.8161,0.8106,0.8139,0.8139,1289834.06,1048926.08,cardano,ADA,0.0011070110701107971,0.0011070110701107971,-0.0006139489194499914,,0.8122199999999999,,,,0.8163999213513745,0.81793206362498,-0.0015321422736055412,-0.0009392001379068837,-0.0005929421356986576,,,1.0020684051119155,,35.322195704057236,,,,,,0.007710570511707066,,3197567.0019999994,0.4033798382311428,-0.4828851242840235,-0.013000000000000012,-0.009000000000000008,,-1.5721368968436344,-1.0936930368209974,0.0074071428571428665,0.0
2025-09-23 22:00:00,0.8139,0.8145,0.8092,0.8111,0.8111,986942.84,801070.89,cardano,ADA,-0.0034402260719988975,-0.0034402260719988975,-0.0002465179341797352,,0.8115600000000001,0.8188,,,0.815512093793532,0.8171930016950908,-0.0016809079015588368,-0.0010929513297812847,-0.0005879565717775521,0.9911577918905716,,0.9994331903987382,,33.109619686800926,,,,,,0.004098769364360712,,2571846.0239999993,0.3837488056400068,-0.23482960280952736,-0.0032999999999999696,-0.012299999999999978,,-0.4052062868369344,-1.4938061695409233,0.007507142857142863,-1.0
2025-09-23 23:00:00,0.8111,0.8133,0.8059,0.8063,0.8063,1646255.26,1331625.47,cardano,ADA,-0.005917889286154665,-0.005917889286154665,-0.0027210884353741083,,0.81056,0.8174733333333334,,,0.8139897226608916,0.8160535042339114,-0.002063781573019785,-0.0012927409564812244,-0.0007710406165385606,0.9915430472757519,,0.9947443742597711,,32.0346320346321,,,,,,0.004567293941994718,,1999908.0219999999,0.8231654865575614,0.6680350606728147,-0.0050000000000000044,-0.016599999999999948,,-0.6162948354492825,-2.017256045692062,0.007471428571428581,1.0
2025-09-24 00:00:00,0.8063,0.8145,0.8055,0.8108,0.8108,2492600.37,2017373.92,cardano,ADA,0.005581049237256552,0.005581049237256552,-0.002706027060270566,,0.8110199999999999,0.8166666666666667,,,0.8134685433990234,0.8155202276760043,-0.0020516842769808807,-0.0014480263364786174,-0.0006036579405022634,0.9930857142857141,,0.9997287366526104,,37.450199203187175,,,,,,0.00520893080251705,,1781984.35,1.3987779241720053,0.5141032077856504,0.0022999999999999687,-0.013000000000000012,,0.28447742733457293,-1.5780529254673437,0.007878571428571441,1.0
2025-09-24 01:00:00,0.8108,0.8159,0.8092,0.8156,0.8156,1014138.8,824512.49,cardano,ADA,0.005920078934385842,0.005920078934385842,0.0020887086865708504,,0.8115400000000002,0.8161466666666667,,,0.8138135155989715,0.8155281090409724,-0.0017145934420008668,-0.00150231778537922,-0.00021227565662164686,0.9943555896815933,,1.0050028341178499,,43.30275229357799,,,,,,0.005295397923391602,,1485954.2659999998,0.6824831848492436,-0.5931402353117681,0.0026000000000000467,-0.006199999999999983,,0.319803198031976,-0.7544414699440227,0.008007142857142864,-1.0
2025-09-24 02:00:00,0.8156,0.8163,0.8084,0.8113,0.8113,2150512.37,1743290.72,cardano,ADA,-0.005272192251103425,-0.005272192251103425,0.00024657872025635186,,0.8110199999999999,0.8153733333333333,,,0.8134099372880115,0.8151204581491422,-0.001710520861130771,-0.0015445672799146383,-0.00016595358121613266,0.994660932415417,,1.0003452442603145,,39.205526770293616,,,,,,0.005892573133821148,,1658089.9279999998,1.2969817460950166,1.1205306117860792,-0.0025999999999999357,-0.00759999999999994,,-0.3194495638284778,-0.9280742459396696,0.00814285714285715,-1.0
2025-09-24 03:00:00,0.8113,0.813,0.7983,0.8007,0.8007,6257519.04,5024547.39,cardano,ADA,-0.013065450511524745,-0.013065450511524745,-0.006945305717474981,,0.8089400000000001,0.8138333333333333,,,0.8113828045659321,0.8137604993392054,-0.002377694773273209,-0.001713136246451651,-0.0006645585268215579,0.9939873028875693,,0.9898138304447794,,34.13533834586464,0.8163349999999999,0.007320718615862232,0.8309764372317244,0.8016935627682754,-0.033929823710292344,0.008172880510118195,,2712205.168,2.307170236908862,1.9097805375562662,-0.010400000000000076,-0.022299999999999986,,-1.282209345333507,-2.709599027946541,0.008828571428571432,1.0
2025-09-24 04:00:00,0.8007,0.8115,0.7907,0.8064,0.8064,5655889.17,4528926.31,cardano,ADA,0.007118771075309116,0.007118771075309116,-0.005426739023186911,,0.8089600000000001,0.8128066666666667,,,0.8105925489582385,0.8130801148831627,-0.002487565924924162,-0.0018694640516532324,-0.0006181018732709298,0.9952674272684773,,0.9968354430379746,,40.98124098124101,0.815345,0.007254942054250099,0.8298548841085002,0.8008351158914998,0.19176183858147358,0.00887916692682663,,3514131.95,1.6094697781624276,-0.09614511216892763,9.999999999998899e-05,-0.020499999999999963,,0.012402331638350361,-2.4791389527149543,0.009671428571428577,1.0
2025-09-24 05:00:00,0.8064,0.8155,0.8056,0.814,0.814,1893854.23,1538188.66,cardano,ADA,0.00942460317460303,0.00942460317460303,-0.0019617459538989745,,0.8096,0.81248,,,0.8111304039103272,0.8131636132541413,-0.002033209343814124,-0.001902456551767797,-0.000130752792046327,0.9964552973611658,,1.0054347826086956,,43.81868131868131,0.8149,0.007036820454243779,0.8289736409084875,0.8008263590915125,0.46802533168736593,0.009613076082676914,,3394382.722,0.5579377415885868,-0.6651535818549288,0.0031999999999999806,-0.00040000000000006697,,0.3946719289590561,-0.04911591355599709,0.00981428571428572,0.0
2025-09-24 06:00:00,0.814,0.8173,0.8118,0.8158,0.8158,1029708.28,838399.14,cardano,ADA,0.0022113022113021685,0.0022113022113021685,0.005546653519043376,,0.8096399999999999,0.8119999999999999,,,0.8118645473262378,0.8133989892992859,-0.001534441973048084,-0.0018284165811794809,0.0002939746081313968,0.9970935960591133,,1.0076083197470482,,42.149929278642134,0.8145199999999999,0.00675313572388884,0.8280262714477776,0.8010137285522222,0.5473853944424709,0.009258200808899792,,3397496.618,0.3030785298047352,-0.45628957937274817,0.00019999999999997797,0.0044999999999999485,,0.024521824423739957,0.5546653519043376,0.0093857142857143,0.0
2025-09-24 07:00:00,0.8158,0.8167,0.8119,0.815,0.815,1397673.47,1137005.82,cardano,ADA,-0.0009806325079676492,-0.0009806325079676492,0.01785937304858254,,0.81038,0.8112066666666666,0.8157458333333333,,0.8123558397156243,0.8135397862741556,-0.001183946558531268,-0.0016989110038521233,0.0005149644453208552,0.9989809419712199,0.9934221750034478,1.00570102914682,,50.50847457627113,0.814125,0.006461943246912367,0.8270488864938247,0.8012011135061753,0.53385204599321,0.008826428649742842,,3246928.8379999995,0.4304601485694773,0.35734896683553896,0.0036999999999999256,0.00649999999999995,,0.45605817823246575,0.8039579468150926,0.008764285714285724,0.0
2025-09-24 08:00:00,0.815,0.8172,0.8134,0.8169,0.8169,632418.09,515633.06,cardano,ADA,0.0023312883435582243,0.0023312883435582243,0.01302083333333326,-0.011256354393609391,0.8136199999999999,0.8113733333333334,0.8153583333333333,,0.8130658429838403,0.8138312499030359,-0.000765406919195577,-0.0015115021763884874,0.0007460952571929104,1.0027689678405336,0.9978680130413008,1.004031365993953,,54.844290657439394,0.8137800000000001,0.006091806403946084,0.8259636128078922,0.8015963871921079,0.6280408385096933,0.004181553903592818,0.006000960142850809,2121908.6479999996,0.2980420908299159,-0.5475208597899479,0.016199999999999992,0.0039000000000000146,-0.009300000000000086,2.0232296740352096,0.4797047970479751,0.008450000000000013,0.0
2025-09-24 09:00:00,0.8169,0.8189,0.815,0.8182,0.8182,622470.26,508609.8,cardano,ADA,0.0015913820541071377,0.0015913820541071377,0.005159705159705208,-0.005711508081176264,0.81598,0.8118333333333333,0.8151625,,0.8138661105289826,0.8142054540870299,-0.0003393435580473225,-0.0012763597784298086,0.0009370162203824861,1.005107780743174,1.0010028675264135,1.0027206549180128,,58.614564831261134,0.8135999999999999,0.00589227862277589,0.8253845572455517,0.801815442754448,0.6951706756626967,0.0038774591789513336,0.005965912478116101,1115224.866,0.5581567260355546,-0.01572983151067031,0.011800000000000033,0.0043000000000000815,-0.0046999999999999265,1.4632936507936511,0.5283204324855628,0.008057142857142865,0.0
2025-09-24 10:00:00,0.8182,0.8184,0.8151,0.8173,0.8173,554872.05,453272.1,cardano,ADA,-0.0010999755560987534,-0.0010999755560987534,0.0018386859524393007,-0.007408307019674543,0.8166399999999999,0.81242,0.8149083333333333,,0.8144002734832679,0.8144674821725558,-6.720868928788981e-05,-0.001033943433845295,0.0009667347445574052,1.0051943575982865,1.002124983382589,1.0008081896551726,,54.079696394686984,0.8135199999999999,0.005827033189323226,0.8251740663786463,0.8018659336213535,0.6621751531691187,0.0017133952525307738,0.005965776664329717,847428.4299999999,0.654771577583254,-0.10859669022581087,0.0033000000000000806,0.006199999999999983,-0.006099999999999994,0.40540540540541237,0.7643940327949572,0.007750000000000011,0.0
2025-09-24 11:00:00,0.8173,0.8236,0.8168,0.8193,0.8193,3104245.03,2550473.96,cardano,ADA,0.002447081854888067,0.002447081854888067,0.005276073619632005,-0.0043747721472838785,0.8173400000000001,0.8128399999999999,0.8147583333333333,,0.8151611553672862,0.8148723796264471,0.00028877574083907565,-0.0007688869050182506,0.0010576626458573264,1.0055361448747604,1.003168628734492,1.0023980228546259,,55.01858736059486,0.813335,0.0055629673073961826,0.8244609346147924,0.8022090653852076,0.7680673672155724,0.0017640752926985882,0.005991297658475904,1262335.7799999998,2.4591278162138446,4.5945240528875075,0.0035000000000000586,0.013000000000000012,-0.0035999999999999366,0.429026722235859,1.612303112985236,0.007842857142857151,0.0
