timestamp,open,high,low,close,price,volume,market_cap,crypto_id,price_change,price_change_1h,price_change_4h,price_change_24h,sma_5,sma_15,sma_24,sma_ratio_5_15,sma_ratio_5_24,price_to_sma_5,rsi,volatility_5,volatility_24,volume_ratio,momentum_5,momentum_12,target
2025-10-31,114419.0,116041.0,106464.0,108241.0,108241.0,0,0,bitcoin,-0.05446556483455045,-0.05446556483455045,0.005788994406140224,0.010125424614580547,110111.66666666667,110129.6,112660.57142857143,0.9998371615502705,0.9773753609662738,0.9830111856146033,37.34503341666242,0.05909576796501687,0.04883870084082838,1.0,623.0,-4916.0,-1.0
2025-11-04,108409.0,111130.0,105540.0,106521.0,106521.0,0,0,bitcoin,-0.015890466643878054,-0.015890466643878054,-0.06949054823718503,-0.01019346206025018,109746.0,108802.4,110053.0,1.0086726028102322,0.9972104349722406,0.9706139631512766,34.40496333897349,0.06027136997652314,0.048729369399272714,1.0,-7955.0,-635.0,-1.0
2025-11-08,106452.0,107189.0,99076.0,103396.0,103396.0,0,0,bitcoin,-0.029336938256306233,-0.029336938256306233,-0.04476122726138898,-0.09678884657046016,106052.66666666667,108050.4,108652.14285714286,0.9815110972904004,0.9760752423088976,0.9749495533665663,39.78260869565218,0.019580150122648413,0.044605924985424324,1.0,-4845.0,-4222.0,0.0
2025-11-12,103192.0,107357.0,101490.0,102961.0,102961.0,0,0,bitcoin,-0.004207126001005812,-0.004207126001005812,-0.03342064006158407,-0.04878003713934642,104292.66666666667,107119.0,107195.57142857143,0.9736150138319688,0.9729195458056858,0.9872314448443162,37.3265117291678,0.012575210477946073,0.04425913967303962,1.0,-3560.0,-11515.0,-1.0
2025-11-16,103112.0,105257.0,94138.0,95508.0,95508.0,0,0,bitcoin,-0.0723866318314702,-0.0723866318314702,-0.07628921815157264,-0.10338806432534431,100621.66666666667,103325.4,105531.57142857143,0.9738328297462838,0.9534745413581943,0.9491792688784721,0.0,0.03448001497531695,0.027936458897751797,1.0,-7888.0,-12733.0,-1.0
2025-11-20,95380.0,96528.0,88540.0,91363.0,91363.0,0,0,bitcoin,-0.04339950580056118,-0.04339950580056118,-0.11264459358397838,-0.11637780958644439,96610.66666666667,99949.8,103209.42857142857,0.9665918957983575,0.9360643499717174,0.9456823263131745,0.0,0.03421681147518649,0.02643213241079735,1.0,-11598.0,-15158.0,-1.0
2025-11-24,91408.0,92944.0,81051.0,86784.0,86784.0,0,0,bitcoin,-0.05011875704606894,-0.05011875704606894,-0.09134313355949242,-0.15711774361165876,91218.33333333333,96002.4,99253.42857142857,0.9501672180417712,0.9190446581670203,0.9513876961868046,0.0,0.015172673134566456,0.02528640835923197,1.0,-8724.0,-16612.0,1.0
2025-11-28,86740.0,91850.0,85546.0,91279.0,91279.0,0,0,bitcoin,0.051795261799409964,0.051795261799409964,-0.0009194093889210997,-0.044279013276374735,89808.66666666667,93579.0,96830.28571428571,0.9597096214606554,0.9274853007421922,1.0163718423611678,21.29625242810441,0.0569995019758205,0.048825990382119155,1.0,-84.0,-11682.0,-1.0
2025-12-02,91324.0,92849.0,83989.0,86281.0,86281.0,0,0,bitcoin,-0.054755201086777894,-0.054755201086777894,-0.005795999262536822,-0.05562426802972753,88114.66666666667,90243.0,93938.85714285714,0.9764155299210651,0.938000198710813,0.9791899948551887,17.510712894429304,0.06022314753182553,0.04902307145713769,1.0,-503.0,-9227.0,1.0
2025-12-06,86304.0,94001.0,86259.0,89307.0,89307.0,0,0,bitcoin,0.03507145257936273,0.03507145257936273,-0.021604092945803566,0.029072179203539772,88955.66666666667,89002.8,91926.14285714286,0.9994704286456906,0.9676862740222613,1.0039495329133987,35.404603869509955,0.05730258086820958,0.05136179784224866,1.0,-1972.0,-2056.0,1.0
2025-12-10,89264.0,94490.0,87887.0,92723.0,92723.0,0,0,bitcoin,0.038250081180646545,0.038250081180646545,0.07466301966829314,0.015819629925831746,89437.0,89274.8,90463.57142857143,1.0018168620932222,0.9886521014773112,1.036740946140859,53.31480939845959,0.05280295749022169,0.051970886084669064,1.0,6442.0,5939.0,-1.0
2025-12-14,92686.0,94177.0,89426.0,90257.0,90257.0,0,0,bitcoin,-0.026595343118751558,-0.026595343118751558,0.010637464028575572,0.0460819879231813,90762.33333333333,89969.4,89713.42857142857,1.0088133669151216,1.0116917252924922,0.9944323452827348,59.4369871202652,0.03655549758934311,0.04663199548423055,1.0,950.0,-1022.0,
